Timestamp,Object_ID,Depth_mm
1741815608.3911216,0,670.0
1741815608.3911216,56,0.0
1741815608.3911216,56,281.0
1741815608.4670408,0,670.0
1741815608.4670408,56,0.0
1741815608.4680452,56,282.0
1741815608.5238285,0,669.0
1741815608.5248313,56,0.0
1741815608.5248313,56,282.0
1741815608.5802276,0,670.0
1741815608.5802276,56,0.0
1741815608.581227,56,281.0
1741815608.636334,0,669.0
1741815608.6373403,56,0.0
1741815608.6373403,56,282.0
1741815608.6826658,0,670.0
1741815608.6826658,56,0.0
1741815608.6837795,56,281.0
1741815608.742202,0,670.0
1741815608.7432082,56,0.0
1741815608.7432082,56,282.0
1741815608.7921925,0,670.0
1741815608.7921925,56,0.0
1741815608.7921925,56,282.0
1741815608.840829,0,672.0
1741815608.840829,56,0.0
1741815608.840829,56,282.0
1741815608.9016576,0,673.0
1741815608.9026654,56,0.0
1741815608.9026654,56,282.0
1741815608.9993303,0,670.0
1741815608.9993303,56,0.0
1741815609.000343,56,282.0
1741815609.0607378,0,670.0
1741815609.0607378,56,0.0
1741815609.0607378,56,282.0
1741815609.1115258,0,671.0
1741815609.1115258,56,0.0
1741815609.1115258,56,283.0
1741815609.1749444,0,677.0
1741815609.1749444,56,0.0
1741815609.1759439,56,0.0
1741815609.2129679,0,667.0
1741815609.2129679,56,0.0
1741815609.2620654,0,665.0
1741815609.2620654,56,0.0
1741815609.3080935,0,660.0
1741815609.3080935,56,0.0
1741815609.3538253,0,659.0
1741815609.3538253,56,0.0
1741815609.3538253,16,301.0
1741815609.4378834,0,665.0
1741815609.4378834,56,0.0
1741815609.5190403,0,649.0
1741815609.5200458,56,0.0
1741815609.570002,0,651.0
1741815609.5714893,56,0.0
1741815609.618111,0,648.0
1741815609.618111,56,0.0
1741815609.6631122,0,645.0
1741815609.6631122,56,0.0
1741815609.7137582,0,629.0
1741815609.7137582,56,0.0
1741815609.7672014,0,625.0
1741815609.7672014,56,0.0
1741815609.8059406,0,601.0
1741815609.8059406,56,0.0
1741815609.8540866,0,604.0
1741815609.855091,56,0.0
1741815609.9261549,0,598.0
1741815609.9804873,0,577.0
1741815610.0237596,0,573.0
1741815610.0681212,0,557.0
1741815610.1142728,0,546.0
1741815610.1548553,0,538.0
1741815610.2087255,0,525.0
1741815610.2559948,0,518.0
1741815610.3024435,0,510.0
1741815610.346187,0,505.0
1741815610.3991172,0,502.0
1741815610.4788446,0,493.0
1741815610.5653832,0,481.0
1741815610.615907,0,476.0
1741815610.6600995,0,473.0
1741815610.7065296,0,473.0
1741815610.7629755,0,472.0
1741815610.8030374,0,472.0
1741815610.8563247,0,470.0
1741815610.9223316,0,471.0
1741815610.9712193,0,472.0
1741815611.0189333,0,473.0
1741815611.0924232,0,473.0
1741815611.1571338,0,473.0
1741815611.2213545,0,473.0
1741815611.269407,0,473.0
1741815611.3019493,0,470.0
1741815611.3437696,0,470.0
1741815611.4073536,0,472.0
1741815611.4553313,0,470.0
1741815611.5014777,0,471.0
1741815611.5472112,0,472.0
1741815611.6001155,0,471.0
1741815611.6528757,0,472.0
1741815611.7128735,0,473.0
1741815611.7762089,0,472.0
1741815611.8399682,0,471.0
1741815611.8969345,0,474.0
1741815611.9389446,0,474.0
1741815612.0016985,0,473.0
1741815612.0529265,0,474.0
1741815612.122325,0,474.0
1741815612.1775322,0,475.0
1741815612.229656,0,477.0
1741815612.2842474,0,477.0
1741815612.3322697,0,476.0
1741815612.3833144,0,475.0
1741815612.440037,0,474.0
1741815612.5159647,0,476.0
1741815612.5888388,0,476.0
1741815612.6340096,0,478.0
1741815612.6830237,0,476.0
1741815612.727423,0,478.0
1741815612.7752273,0,477.0
1741815612.827825,0,475.0
1741815612.871717,0,477.0
1741815612.9130752,0,478.0
1741815612.960647,0,477.0
1741815613.009668,0,477.0
1741815613.0828416,0,478.0
1741815613.1599698,0,477.0
1741815613.2141569,0,476.0
1741815613.282964,0,477.0
1741815613.3506157,0,476.0
1741815613.391737,0,477.0
1741815613.4561112,0,476.0
1741815613.5127034,0,477.0
1741815613.568976,0,478.0
1741815613.6328192,0,478.0
1741815613.677169,0,477.0
1741815613.7389836,0,477.0
1741815613.7840197,0,478.0
1741815613.8307536,0,478.0
1741815613.8902879,0,479.0
1741815613.9278302,0,479.0
1741815614.0076656,0,478.0
1741815614.0828907,0,480.0
1741815614.1579845,0,479.0
1741815614.2086575,0,477.0
1741815614.2522967,0,477.0
1741815614.3019438,0,477.0
1741815614.3541446,0,479.0
1741815614.3932045,0,478.0
1741815614.4407635,0,477.0
1741815614.499896,0,478.0
1741815614.5915513,0,480.0
1741815614.6813805,0,479.0
1741815614.7225575,0,478.0
1741815614.7711408,0,480.0
1741815614.8167675,0,477.0
1741815614.8657134,0,478.0
1741815614.914233,0,478.0
1741815614.967773,0,478.0
1741815615.0362358,0,478.0
1741815615.0822074,0,478.0
1741815615.127154,0,478.0
1741815615.1758022,0,476.0
1741815615.2361083,0,477.0
1741815615.3034325,0,478.0
1741815615.3688316,0,477.0
1741815615.4391046,0,477.0
1741815615.482904,0,478.0
1741815615.54996,0,476.0
1741815615.624405,0,475.0
1741815615.6796737,0,476.0
1741815615.7365534,0,475.0
1741815615.8157365,0,477.0
1741815615.8904364,0,477.0
1741815615.9420297,0,479.0
1741815615.9915724,0,480.0
1741815616.0709217,0,483.0
1741815616.130528,0,486.0
1741815616.192311,0,492.0
1741815616.2377052,0,494.0
1741815616.2851677,0,505.0
1741815616.3311367,0,512.0
1741815616.3769245,0,521.0
1741815616.420617,0,527.0
1741815616.4690945,0,539.0
1741815616.5037003,0,546.0
1741815616.5608697,0,552.0
1741815616.6351202,0,564.0
1741815616.6358244,56,0.0
1741815616.6977427,0,577.0
1741815616.6983685,56,0.0
1741815616.7523992,0,591.0
1741815616.7523992,56,0.0
1741815616.8201444,0,603.0
1741815616.8201444,56,0.0
1741815616.8822594,0,621.0
1741815616.8822594,56,0.0
1741815616.944141,0,633.0
1741815616.944141,56,0.0
1741815617.0030398,0,651.0
1741815617.0033154,56,0.0
1741815617.0602863,0,663.0
1741815617.0602863,56,0.0
1741815617.1542668,0,667.0
1741815617.1542668,56,0.0
1741815617.202239,0,663.0
1741815617.2032392,56,0.0
1741815617.2502956,0,664.0
1741815617.2502956,56,0.0
1741815617.3001597,0,662.0
1741815617.3001597,56,0.0
1741815617.3401525,0,664.0
1741815617.3401525,56,0.0
1741815617.3875093,0,662.0
1741815617.3875093,56,0.0
1741815617.4491653,0,662.0
1741815617.4491653,56,0.0
1741815617.5259573,0,667.0
1741815617.5259573,56,0.0
1741815617.5786655,0,671.0
1741815617.5786655,56,0.0
1741815617.6357782,0,673.0
1741815617.6357782,56,0.0
1741815617.7091584,0,673.0
1741815617.7095795,56,0.0
1741815617.7878175,0,673.0
1741815617.7879694,56,0.0
1741815617.8480139,0,666.0
1741815617.8480139,56,0.0
1741815617.9231074,0,665.0
1741815617.9231074,56,0.0
1741815617.9754603,0,668.0
1741815617.9754603,56,0.0
1741815618.026578,0,670.0
1741815618.0275812,56,0.0
1741815618.0742986,0,671.0
1741815618.0757923,56,0.0
1741815618.1213171,0,673.0
1741815618.1223168,56,0.0
1741815618.188854,0,671.0
1741815618.188854,56,0.0
1741815618.230918,0,673.0
1741815618.230918,56,0.0
1741815618.2820132,0,673.0
1741815618.2820132,56,0.0
1741815618.330529,0,674.0
1741815618.330529,56,0.0
1741815618.3860803,0,674.0
1741815618.3860803,56,0.0
1741815618.4169245,0,667.0
1741815618.4169245,56,0.0
1741815618.4645603,0,672.0
1741815618.4655662,56,0.0
1741815618.509828,0,666.0
1741815618.509828,56,0.0
1741815618.5624363,0,670.0
1741815618.5624363,56,0.0
1741815618.6100433,0,673.0
1741815618.6100433,56,0.0
1741815618.672966,0,673.0
1741815618.672966,56,0.0
1741815618.737264,0,673.0
1741815618.737264,56,0.0
1741815618.7804806,0,673.0
1741815618.7804806,56,0.0
1741815618.823783,0,673.0
1741815618.823783,56,0.0
1741815618.873711,0,674.0
1741815618.8747177,56,0.0
1741815618.9259179,0,676.0
1741815618.9259179,56,0.0
1741815618.9786956,0,674.0
1741815618.9786956,56,0.0
1741815619.0258977,0,674.0
1741815619.0258977,56,0.0
1741815619.0719073,0,675.0
1741815619.0719073,56,0.0
1741815619.104046,0,677.0
1741815619.104046,56,0.0
1741815619.1509743,0,675.0
1741815619.1509743,56,0.0
1741815619.2061946,0,676.0
1741815619.2061946,56,0.0
1741815619.2614543,0,675.0
1741815619.2614543,56,0.0
1741815619.3074257,0,675.0
1741815619.3074257,56,0.0
1741815619.3573308,0,677.0
1741815619.3573308,56,0.0
1741815619.4064314,0,676.0
1741815619.4064314,56,0.0
1741815619.4499993,0,678.0
1741815619.4499993,56,0.0
1741815619.506133,0,676.0
1741815619.5071325,56,0.0
1741815619.5598402,0,676.0
1741815619.5598402,56,0.0
1741815619.6149783,0,676.0
1741815619.6149783,56,0.0
1741815619.668662,0,677.0
1741815619.668662,56,0.0
1741815619.7348945,0,676.0
1741815619.7359004,56,0.0
1741815619.7966297,0,676.0
1741815619.7966297,56,0.0
1741815619.8470397,0,676.0
1741815619.8472097,56,0.0
1741815619.8904572,0,676.0
1741815619.8914568,56,0.0
1741815619.936653,0,677.0
1741815619.9376516,56,0.0
1741815620.0071208,0,676.0
1741815620.0071208,56,0.0
1741815620.0631711,0,678.0
1741815620.0631711,56,0.0
1741815620.10517,0,676.0
1741815620.106171,56,0.0
1741815620.170941,0,676.0
1741815620.170941,56,0.0
1741815620.2209344,0,676.0
1741815620.2209344,56,0.0
1741815620.2804534,0,676.0
1741815620.2804534,56,0.0
1741815620.33002,0,676.0
1741815620.33002,56,0.0
1741815620.3935947,0,676.0
1741815620.394594,56,0.0
1741815620.4636416,0,676.0
1741815620.4646432,56,0.0
1741815620.528715,0,676.0
1741815620.529878,56,0.0
1741815620.5862186,0,679.0
1741815620.5862186,56,0.0
1741815620.6386337,0,679.0
1741815620.6386337,56,0.0
1741815620.685222,0,678.0
1741815620.6860023,56,0.0
1741815620.7579188,0,676.0
1741815620.7581642,56,0.0
1741815620.8125842,0,676.0
1741815620.8125842,56,0.0
1741815620.8610168,0,676.0
1741815620.8610168,56,0.0
1741815620.923259,0,675.0
1741815620.9242513,56,0.0
1741815621.002243,0,676.0
1741815621.002243,56,0.0
1741815621.0527303,0,680.0
1741815621.0527303,56,0.0
1741815621.1032171,0,680.0
1741815621.1032171,56,0.0
1741815621.1507218,0,679.0
1741815621.1507218,56,0.0
1741815621.1989696,0,676.0
1741815621.1989696,56,0.0
1741815621.2452407,0,676.0
1741815621.2452407,56,0.0
1741815621.2916036,0,664.0
1741815621.2916036,56,0.0
1741815621.3411796,0,664.0
1741815621.3421805,56,0.0
1741815621.3994212,0,663.0
1741815621.3994212,56,0.0
1741815621.4465992,0,672.0
1741815621.4465992,56,0.0
1741815621.494271,0,673.0
1741815621.494271,56,0.0
1741815621.5413337,0,676.0
1741815621.5423903,56,0.0
1741815621.589974,0,677.0
1741815621.589974,56,0.0
1741815621.6349287,0,676.0
1741815621.6359365,56,0.0
1741815621.6844125,0,677.0
1741815621.6844125,56,0.0
1741815621.7379136,0,676.0
1741815621.7379136,56,0.0
1741815621.7957318,0,676.0
1741815621.7969909,56,0.0
1741815621.8374333,0,676.0
1741815621.8374333,56,0.0
1741815621.884839,0,675.0
1741815621.8858464,56,0.0
1741815621.9302063,0,676.0
1741815621.9302063,56,0.0
1741815621.997906,0,676.0
1741815621.9989078,56,0.0
1741815622.0707364,0,672.0
1741815622.0707364,56,0.0
1741815622.117831,0,676.0
1741815622.117831,56,0.0
1741815622.1641004,0,673.0
1741815622.165122,56,0.0
1741815622.2098932,0,676.0
1741815622.21089,56,0.0
1741815622.256,0,676.0
1741815622.256,56,0.0
1741815622.3037577,0,676.0
1741815622.305258,56,0.0
1741815622.3507385,0,677.0
1741815622.3517628,56,0.0
1741815622.3989997,0,677.0
1741815622.3989997,56,0.0
1741815622.4644597,0,677.0
1741815622.4644597,56,0.0
1741815622.5270307,0,677.0
1741815622.5270307,56,0.0
1741815622.59585,0,676.0
1741815622.59585,56,0.0
1741815622.6518807,0,676.0
1741815622.6518807,56,0.0
1741815622.71167,0,679.0
1741815622.71167,56,0.0
1741815622.7926126,0,679.0
1741815622.79362,56,0.0
1741815622.89687,0,673.0
1741815622.89687,56,0.0
1741815622.979616,0,674.0
1741815622.979616,56,0.0
1741815623.0471187,0,676.0
1741815623.0471187,56,0.0
1741815623.1155293,0,672.0
1741815623.1155293,56,0.0
1741815623.1762617,0,676.0
1741815623.1762617,56,0.0
1741815623.2314265,0,676.0
1741815623.2314265,56,0.0
1741815623.2875748,0,669.0
1741815623.2890823,56,0.0
1741815623.3437107,0,672.0
1741815623.3437107,56,0.0
1741815623.3975255,0,675.0
1741815623.3975255,56,0.0
1741815623.4428854,0,673.0
1741815623.444288,56,0.0
1741815623.487067,0,674.0
1741815623.487067,56,0.0
1741815623.5409935,0,676.0
1741815623.5409935,56,0.0
1741815623.6122017,0,0.0
1741815623.6122017,56,0.0
1741815623.6662023,0,0.0
1741815623.6662023,56,0.0
1741815623.7129014,0,0.0
1741815623.7139082,56,0.0
1741815623.7825344,0,0.0
1741815623.783612,56,0.0
1741815623.783612,52,2022.0
1741815623.8489647,0,0.0
1741815623.8489647,56,0.0
1741815623.9271653,0,0.0
1741815623.9271653,56,0.0
1741815624.0299876,0,0.0
1741815624.0299876,56,0.0
1741815624.0887294,0,213.0
1741815624.0890982,56,0.0
1741815624.1474195,0,205.0
1741815624.1474195,56,0.0
1741815624.1474195,0,2464.0
1741815624.1996942,0,203.0
1741815624.1996942,56,0.0
1741815624.1996942,0,2341.0
1741815624.255114,0,199.0
1741815624.255114,56,0.0
1741815624.255114,0,2387.0
1741815624.3026297,0,198.0
1741815624.3026297,56,0.0
1741815624.3026297,0,2444.0
1741815624.3509793,0,195.0
1741815624.3509793,56,0.0
1741815624.3509793,0,2332.0
1741815624.3969474,0,194.0
1741815624.3969474,56,0.0
1741815624.3969474,0,2297.0
1741815624.4406574,0,193.0
1741815624.4406574,56,0.0
1741815624.4406574,0,2435.0
1741815624.488385,0,191.0
1741815624.488385,56,0.0
1741815624.488385,0,2305.0
1741815624.5370631,0,719.0
1741815624.5370631,56,0.0
1741815624.538068,0,2387.0
1741815624.614262,0,706.0
1741815624.615271,56,0.0
1741815624.616261,0,2406.0
1741815624.616261,56,1537.0
1741815624.6623802,0,712.0
1741815624.6623802,56,0.0
1741815624.6633801,0,2359.0
1741815624.6633801,56,1549.0
1741815624.708638,0,725.0
1741815624.7091515,56,0.0
1741815624.7091515,0,2368.0
1741815624.7091515,56,1522.0
1741815624.7619781,0,709.0
1741815624.7629797,56,0.0
1741815624.7629797,0,2323.0
1741815624.7629797,56,1525.0
1741815624.828688,0,708.0
1741815624.829946,56,0.0
1741815624.829946,0,2378.0
1741815624.829946,56,1510.0
1741815624.8962572,0,0.0
1741815624.8970788,56,0.0
1741815624.8970788,0,2332.0
1741815624.8970788,56,1533.0
1741815624.9697187,0,703.0
1741815624.9697187,56,0.0
1741815624.9707115,0,2341.0
1741815624.9707115,56,1533.0
1741815625.0221605,0,704.0
1741815625.0221605,56,0.0
1741815625.0221605,0,2435.0
1741815625.023534,56,1553.0
1741815625.1013484,0,700.0
1741815625.1013484,56,0.0
1741815625.102417,0,2359.0
1741815625.102417,56,1529.0
1741815625.149103,0,701.0
1741815625.149103,56,0.0
1741815625.149103,0,2406.0
1741815625.149103,56,1553.0
1741815625.190798,0,703.0
1741815625.190798,56,0.0
1741815625.190798,0,2288.0
1741815625.190798,56,1518.0
1741815625.237296,0,702.0
1741815625.237296,56,0.0
1741815625.238801,0,2359.0
1741815625.238801,56,1518.0
1741815625.2871573,0,703.0
1741815625.2871573,56,0.0
1741815625.2871573,0,2341.0
1741815625.2871573,56,1549.0
1741815625.3340971,0,714.0
1741815625.3340971,56,0.0
1741815625.3340971,0,2305.0
1741815625.3350976,56,1545.0
1741815625.399473,0,711.0
1741815625.4004757,56,0.0
1741815625.4004757,0,2350.0
1741815625.468695,0,727.0
1741815625.468695,56,0.0
1741815625.468695,0,2378.0
1741815625.5338604,0,714.0
1741815625.5338604,56,0.0
1741815625.5338604,0,2350.0
1741815625.6150138,0,717.0
1741815625.6150138,56,0.0
1741815625.6150138,0,2425.0
1741815625.6150138,56,1510.0
1741815625.692898,0,721.0
1741815625.692898,56,0.0
1741815625.692898,0,2368.0
1741815625.692898,56,1522.0
1741815625.765301,0,718.0
1741815625.765301,56,0.0
1741815625.765301,0,2332.0
1741815625.765301,56,1518.0
1741815625.8201854,0,716.0
1741815625.8201854,56,0.0
1741815625.8201854,0,2305.0
1741815625.8201854,56,1518.0
1741815625.8617852,0,719.0
1741815625.8627927,56,0.0
1741815625.8627927,0,2396.0
1741815625.8627927,56,1514.0
1741815625.9118197,0,715.0
1741815625.9118197,56,0.0
1741815625.9128182,0,2323.0
1741815625.9128182,56,1514.0
1741815625.961871,0,729.0
1741815625.961871,56,0.0
1741815625.961871,0,2332.0
1741815625.961871,56,1533.0
1741815626.0222313,0,719.0
1741815626.0232277,56,0.0
1741815626.0232277,0,2341.0
1741815626.0232277,56,1541.0
1741815626.0690448,0,0.0
1741815626.0690448,56,0.0
1741815626.0690448,0,2378.0
1741815626.0690448,56,1557.0
1741815626.1400805,0,214.0
1741815626.1400805,56,0.0
1741815626.1400805,0,208.0
1741815626.233761,0,709.0
1741815626.234745,56,0.0
1741815626.234745,0,227.0
1741815626.3100164,0,305.0
1741815626.3115096,56,0.0
1741815626.3834043,0,0.0
1741815626.384334,56,0.0
1741815626.4313014,0,0.0
1741815626.4323032,56,0.0
1741815626.4760907,0,654.0
1741815626.4760907,56,0.0
1741815626.5317173,0,418.0
1741815626.532718,56,0.0
1741815626.5863895,0,660.0
1741815626.5874257,56,0.0
1741815626.6587062,0,666.0
1741815626.6587062,56,0.0
1741815626.741146,0,661.0
1741815626.741146,56,0.0
1741815626.8087802,0,662.0
1741815626.8087802,56,0.0
1741815626.8826985,0,655.0
1741815626.8836982,56,0.0
1741815626.9817805,0,657.0
1741815626.9817805,56,0.0
1741815627.0823085,0,657.0
1741815627.0830655,56,0.0
1741815627.1476917,0,657.0
1741815627.151733,56,0.0
1741815627.240204,0,656.0
1741815627.240204,56,0.0
1741815627.302015,0,658.0
1741815627.302015,56,0.0
1741815627.364064,0,657.0
1741815627.364064,56,0.0
1741815627.4120047,0,658.0
1741815627.4120047,56,0.0
1741815627.4869792,0,656.0
1741815627.4869792,56,0.0
1741815627.5598357,0,655.0
1741815627.5598357,56,0.0
1741815627.6208444,0,655.0
1741815627.621547,56,0.0
1741815627.684091,0,657.0
1741815627.684091,56,0.0
1741815627.738883,0,656.0
1741815627.738883,56,0.0
1741815627.787513,0,654.0
1741815627.787513,56,0.0
1741815627.854229,0,655.0
1741815627.854229,56,0.0
1741815627.9070902,0,654.0
1741815627.9070902,56,0.0
1741815627.9528205,0,652.0
1741815627.9541986,56,0.0
1741815628.0041292,0,654.0
1741815628.0041292,56,0.0
1741815628.0524216,0,654.0
1741815628.0524216,56,0.0
1741815628.1302884,0,653.0
1741815628.1312954,56,0.0
1741815628.183303,0,652.0
1741815628.1842995,56,0.0
1741815628.2521365,0,654.0
1741815628.2521365,56,0.0
1741815628.3190303,0,653.0
1741815628.3190303,56,0.0
1741815628.3961308,0,654.0
1741815628.3961308,56,0.0
1741815628.4672513,0,654.0
1741815628.4672513,56,0.0
1741815628.5331314,0,655.0
1741815628.534132,56,0.0
1741815628.5926712,0,657.0
1741815628.593671,56,0.0
1741815628.6587386,0,656.0
1741815628.6587386,56,0.0
1741815628.7197347,0,656.0
1741815628.7210622,56,0.0
1741815628.7820363,0,654.0
1741815628.7820363,56,0.0
1741815628.831682,0,648.0
1741815628.831682,56,0.0
1741815628.895687,0,643.0
1741815628.895687,56,0.0
1741815628.9398413,0,639.0
1741815628.9398413,56,0.0
1741815629.0288434,0,622.0
1741815629.029607,56,0.0
1741815629.1025043,0,606.0
1741815629.10343,56,0.0
1741815629.193072,0,584.0
1741815629.193072,56,0.0
1741815629.260779,0,560.0
1741815629.2617776,56,0.0
1741815629.3142264,0,546.0
1741815629.3142264,56,0.0
1741815629.362525,0,541.0
1741815629.362525,56,0.0
1741815629.417707,0,535.0
1741815629.417707,56,0.0
1741815629.4725535,0,523.0
1741815629.4725535,56,0.0
1741815629.5178611,0,510.0
1741815629.5178611,56,0.0
1741815629.5707707,0,503.0
1741815629.5707707,56,0.0
1741815629.635984,0,495.0
1741815629.637051,56,0.0
1741815629.725303,0,488.0
1741815629.7262244,56,0.0
1741815629.7845626,0,486.0
1741815629.7845626,56,0.0
1741815629.8564465,0,487.0
1741815629.8564465,56,0.0
1741815629.9168618,0,489.0
1741815629.9168618,56,0.0
1741815629.972756,0,490.0
1741815629.972756,56,0.0
1741815630.0221245,0,492.0
1741815630.0221245,56,0.0
1741815630.0664582,0,501.0
1741815630.0664582,56,0.0
1741815630.1338444,0,503.0
1741815630.1347427,56,0.0
1741815630.2087226,0,506.0
1741815630.2087226,56,0.0
1741815630.2536464,0,508.0
1741815630.308734,0,507.0
1741815630.3601716,0,500.0
1741815630.408772,0,496.0
1741815630.469046,0,486.0
1741815630.5187554,0,474.0
1741815630.5629282,0,468.0
1741815630.6132078,0,461.0
1741815630.6786299,0,451.0
1741815630.7456708,0,444.0
1741815630.8095598,0,438.0
1741815630.9082267,0,435.0
1741815630.968695,0,435.0
1741815631.0259228,0,437.0
1741815631.0837684,0,437.0
1741815631.1277297,0,439.0
1741815631.1863246,0,439.0
1741815631.2614994,0,441.0
1741815631.337219,0,442.0
1741815631.395082,0,443.0
1741815631.4414866,0,441.0
1741815631.489818,0,442.0
1741815631.5339708,0,441.0
1741815631.579052,0,442.0
1741815631.629656,0,440.0
1741815631.6978393,0,441.0
1741815631.76748,0,442.0
1741815631.8392162,0,442.0
1741815631.896246,0,443.0
1741815631.9599812,0,443.0
1741815632.0359218,0,441.0
1741815632.0790942,0,442.0
1741815632.1248536,0,443.0
1741815632.1723218,0,442.0
1741815632.2254322,0,442.0
1741815632.2946057,0,442.0
1741815632.3479629,0,443.0
1741815632.4023414,0,443.0
1741815632.4590333,0,443.0
1741815632.5079029,0,443.0
1741815632.5691059,0,442.0
1741815632.6141973,0,442.0
1741815632.6680846,0,443.0
1741815632.768963,0,442.0
1741815632.8403294,0,442.0
1741815632.9320405,0,442.0
1741815632.9937117,0,442.0
1741815633.0700412,0,443.0
1741815633.1441188,0,442.0
1741815633.1981175,0,443.0
1741815633.26139,0,442.0
1741815633.3439143,0,442.0
1741815633.4070785,0,442.0
1741815633.4555094,0,441.0
1741815633.5017192,0,442.0
1741815633.5498567,0,442.0
1741815633.594432,0,441.0
1741815633.6419897,0,443.0
1741815633.6857653,0,442.0
1741815633.7390683,0,442.0
1741815633.8463922,0,442.0
1741815633.8907456,0,443.0
1741815633.9391217,0,442.0
1741815633.9843636,0,441.0
1741815634.0311692,0,442.0
1741815634.0766606,0,442.0
1741815634.1291177,0,443.0
1741815634.1768053,0,442.0
1741815634.24778,0,442.0
1741815634.3070724,0,442.0
1741815634.3449295,0,442.0
1741815634.3970735,0,441.0
1741815634.4526534,0,441.0
1741815634.4989111,0,441.0
1741815634.5472329,0,441.0
1741815634.594671,0,441.0
1741815634.6431448,0,442.0
1741815634.7142375,0,441.0
1741815634.7688658,0,443.0
1741815634.8126519,0,442.0
1741815634.87733,0,444.0
1741815634.9536662,0,445.0
1741815634.999211,0,445.0
1741815635.0523038,0,446.0
1741815635.1217978,0,447.0
1741815635.1857314,0,448.0
1741815635.2454143,0,451.0
1741815635.3252387,0,452.0
1741815635.4120653,0,456.0
1741815635.4872994,0,458.0
1741815635.5591507,0,459.0
1741815635.6272924,0,462.0
1741815635.7019284,0,465.0
1741815635.7863867,0,471.0
1741815635.8728073,0,475.0
1741815635.9215493,0,476.0
1741815635.9853992,0,478.0
1741815636.0276155,0,481.0
1741815636.0715415,0,482.0
1741815636.1221492,0,485.0
1741815636.1926951,0,485.0
1741815636.2593188,0,487.0
1741815636.3312933,0,490.0
1741815636.4027233,0,492.0
1741815636.451074,0,492.0
1741815636.5023198,0,492.0
1741815636.5590198,0,490.0
1741815636.6050491,0,488.0
1741815636.656731,0,488.0
1741815636.7211752,0,487.0
1741815636.7869706,0,483.0
1741815636.842416,0,476.0
1741815636.9055488,0,470.0
1741815636.967496,0,467.0
1741815637.0291138,0,465.0
1741815637.0696483,0,463.0
1741815637.119092,0,462.0
1741815637.1652553,0,461.0
1741815637.2378173,0,460.0
1741815637.32121,0,461.0
1741815637.389472,0,459.0
1741815637.4468741,0,460.0
1741815637.4955585,0,460.0
1741815637.5541124,0,461.0
1741815637.636421,0,461.0
1741815637.7014368,0,460.0
1741815637.7699246,0,461.0
1741815637.8454847,0,461.0
1741815637.9312758,0,461.0
1741815637.999699,0,461.0
1741815638.0572224,0,461.0
1741815638.1202025,0,461.0
1741815638.1850853,0,461.0
1741815638.2290688,0,462.0
1741815638.3088703,0,461.0
1741815638.3677826,0,461.0
1741815638.4289246,0,461.0
1741815638.4812915,0,461.0
1741815638.5390842,0,461.0
1741815638.5856082,0,462.0
1741815638.6337965,0,462.0
1741815638.6889997,0,461.0
1741815638.750688,0,460.0
1741815638.820002,0,460.0
1741815638.8860214,0,461.0
1741815638.9281137,0,461.0
1741815638.9930182,0,461.0
1741815639.0539405,0,461.0
1741815639.0997422,0,461.0
1741815639.1594613,0,461.0
1741815639.199726,0,461.0
1741815639.2536237,0,461.0
1741815639.3032773,0,461.0
1741815639.3500865,0,461.0
1741815639.4001174,0,461.0
1741815639.4569333,0,461.0
1741815639.5042052,0,460.0
1741815639.5487528,0,461.0
1741815639.609642,0,461.0
1741815639.6608334,0,461.0
1741815639.7069206,0,461.0
1741815639.7872977,0,461.0
1741815639.845469,0,461.0
1741815639.8980997,0,461.0
1741815639.9563193,0,462.0
1741815640.039796,0,461.0
1741815640.1073909,0,460.0
1741815640.1750963,0,461.0
1741815640.2542086,0,461.0
1741815640.3389297,0,461.0
1741815640.4103394,0,461.0
1741815640.4711254,0,460.0
1741815640.5189111,0,460.0
1741815640.5672166,0,461.0
1741815640.6159792,0,462.0
1741815640.6610775,0,465.0
1741815640.707365,0,466.0
1741815640.7536237,0,466.0
1741815640.8130605,0,320.0
1741815640.869925,0,465.0
1741815640.9258745,0,465.0
1741815640.9965866,0,465.0
1741815641.0905845,0,468.0
1741815641.158121,0,473.0
1741815641.2024179,0,472.0
1741815641.2871668,0,475.0
1741815641.3838344,0,474.0
1741815641.45882,0,475.0
1741815641.5190587,0,330.0
1741815641.57793,0,475.0
1741815641.6228573,0,471.0
1741815641.6687415,0,470.0
1741815641.7247925,0,470.0
1741815641.7810528,0,469.0
1741815641.8261542,0,468.0
1741815641.8772025,0,470.0
1741815641.9236016,0,470.0
1741815641.9886642,0,472.0
1741815642.0462375,0,472.0
1741815642.0890276,0,473.0
1741815642.1397235,0,473.0
1741815642.183683,0,473.0
1741815642.2473636,0,473.0
1741815642.315587,0,474.0
1741815642.3907104,0,474.0
1741815642.4716985,0,472.0
1741815642.5513268,0,316.0
1741815642.6291978,0,472.0
1741815642.6910787,0,471.0
1741815642.773019,0,472.0
1741815642.8304677,0,475.0
1741815642.9078953,0,476.0
1741815642.9644532,0,477.0
1741815643.0192938,0,476.0
1741815643.1096966,0,475.0
1741815643.160082,0,475.0
1741815643.218343,0,474.0
1741815643.2620137,0,474.0
1741815643.3332062,0,474.0
1741815643.416668,0,474.0
1741815643.4826355,0,474.0
1741815643.5317416,0,473.0
1741815643.5762527,0,473.0
1741815643.625301,0,473.0
1741815643.6866345,0,361.0
1741815643.7480986,0,470.0
1741815643.8018906,0,470.0
